id,category,text
1325802792230023170,2,"Man I fucking hope so...  ""Pfizer and BioNTech announce trial data showing COVID-19 vaccine is more than 90% effective""  https://t.co/kmBuHk6Ymj"
1340359597324906496,1,i’ll use lemon juice as eye drops before i get the covid-19 vaccine
1337993837357256706,1,I have a questionIf they have say like 10. Million doses of covid-19 vaccine and only sending 5 MillionSaving the other 5 MillionDoes they batches have to match for the vaccine to be effectiveWhy can't they send 10 million now make 10 million more before the three weeks
1343929149212286978,2,"@lkreitzman C'mon #London, let's get rid of #COVID19 so that we can all be #LondonTogether again soon.Be really safe - wear a maskBe considerate - do #SocialDistancing Be there - to get your #CovidVaccine @IanDunt @DaveHill @londoncouncils https://t.co/0bhdeoMamR"
1341128414846173184,2,Can we take a #vaccine out of an undeserving person who's part of the problem? @joniernst #JoniErnst does NOT deserve #vaccination. She's a propagandist. #COVIDIOTS don't deserve #vaccines.#GOPHypocrisy#COVID19#coronavirus#GOPDeathCult#RepublicanskillingAmericans#TrumpVirus https://t.co/aOfTd7nDHd
1341372435317227525,1,"As of now, there is no reason to consider vaccination in children based on the available evidence: Dr VK Paul, Member (Health), NITI Aayog on #COVID19 vaccination https://t.co/zvNp9XYIQL"
1325668527559172096,1,"In Malaysia, EU's possible #COVID19 support through WHO could focus on: 🔵 Information management and data 🔵 COVID-19 vaccines 🔵 Risk communication and community engagement https://t.co/g5usUdigX6"
1335931866474549248,2,"Petition: Prioritise teachers, school and childcare staff for Covid-19 vaccination https://t.co/IPSdYieBh1"
1338556168717918209,0,Critical care nurse in New York is among the first to receive the COVID-19 vaccine in the US  https://t.co/SEsojzannZ propaganda at its finest you can see all the symbolism in the video don’t take the shot
1340000257543909377,2,"Two of my girlfriends are nurses and each got their first dose of the #COVID19 vax today. They’ll get the 2nd dose in January. They are ECSTATIC. When it’s our turn, non-frontline worker peeps, please please please #GetVaccinated. #VaccinesSaveLives"
1342105077767614467,0,20k people have been vaccinated against #COVID19 in Wales. Email today says they want to make sure that over 70 year old NHS employees get vaccinated soon.I am so not going to be working in the NHS at 70. https://t.co/Rr26jT4ilI
1325973860781584384,1,Only a true narcissist/cunt would take credit for a fucking vaccine after asking if disinfectant could be injected into the body to kill coronavirus 🐀 https://t.co/TOLYJ3XxXi
1330044981621497857,1,https://t.co/DYufZa6ikw - good question: Covid-19 vaccines - will any country get left out?..@DGHisham @DrAdhamBaba @Khairykj @HishammuddinH2O @IsmailSabri60 @my_malaysia @KKMPutrajaya @officialmosti @MalaysiaMFA
1326103263779971072,2,Good news from @pfizer and @BioNTech_Group about a possible #COVID19 vaccine candidate. Kudos to everyone on this #WorldScienceDay who work tireless to help combat the pandemic👏 https://t.co/7NCujdV0Dh
1326132524918034434,1,Does a vaccine against Covid-19 herald the end of the pandemic? https://t.co/zHDuG9OlYm via @financialtimes
1341872853210329088,2,4 and 10 Americans don't want the #CovidVaccine. Why am I not surprised? and of course I go to Drudge to get my daily dose of bad news. and it's this HHS planning to spend $250 million to convince us that the vaccine is safe. #covid19 #coronavirus
1334912533820559360,2,"Saving the country.  We all have to get vaccinated.  The coronavirus has decimated us more than all wars, we have to stop it.  GET VACCINATED!  Get all your family and friends vaccinated. You are worth a lot."
1334574445847932928,1,"Nation sees significant decrease in childhood vaccinations during COVID-19 era, new report shows https://t.co/mfNJ8kSv7A"
1325879357701840900,2,Best news about any vaccine. https://t.co/o1XlQfmF6R
1325771911259971584,0,i swear we’re not meant to trust a vaccine this quickly but idc im first in line https://t.co/M6juH55B1C
1327057472947851264,1,Wall Street ended sharply lower on Thursday as US #coronavirus infections surged and investors weighed the timeline for the mass rollout of an effective vaccine.
1326148889720786946,1,"EU finalizing deal for Pfizer-BioNTech’s COVID-19 vaccine, according to German health minister https://t.co/5xzeb61W3e"
1325821458891886592,2,"I signed up for this trial. Don’t let bureaucracy get in the way of a viable vaccine. Take the fucking shot, America. https://t.co/vbNHpH3Lv0"
1339742174280208385,1,"""One thing this vaccine will not solve, or cure is selfishness or indifference to what is happening to our neighbors around us:"" https://t.co/a7sNmZHozD"
1325682016390705153,0,"#Nazi #vaccine policies which #NurembergTrials showed were evil, are now being embedded into liberal #HumanRights laws!!!!!   Keep clapping for the #NHS @jeremycorbyn.   #COVID19 #Lockdown #vaccine #Fascism  #r4today https://t.co/F4mL1efan0"
1331715544119209985,1,Iran to be able to mass produce coronavirus vaccine soon https://t.co/0nIFsr0XWR #Politics https://t.co/eQQT8822Zi #Iran #to #be #able #to #mass #produce #coronavirus #vaccine #soon #  238
1325814737083445250,2,"always astonishing to me that a significant number of Brits say that their government has failed to handle COVID well, only to turn around and say ""and also, I won't take a vaccine and I won't wear masks and I think business ought to stay open and social distancing doesn't work"" https://t.co/oc8TrnOyJf"
1325861422035820560,2,I was just telling my girlfriend this morning before I looked at my phone that it felt like there was no progress being made anymore and felt like the world no longer cared about trying to make a vaccine. This is very good news https://t.co/FWt9n7WxlV
1326047207997370368,1,Indonesia's Bio Farma says China's Sinovac Covid-19 vaccine trials 'going smoothly' - Reuters https://t.co/m5JrgRKawM
1325869780415492096,0,= Testing millions people with a RNAvaccine in a like-phase IV for such an experimental* #vaccine Time has come for US citizens to agree being lab guinea pigs. Classical vaccines could have been wisely developed. Shorter time not evidenced. *(word used by Pfizer itself) #COVID19 https://t.co/qJdOPBDuy5
1333633838711451648,2,"I'm wondering whether the government is impeding the access of vaccines to incarcerated individuals, similar to how they restrict voting rights. I don't get why a community with a high risk of contamination would not receive medicine to prevent it. #PoorMomsJMU2020 @DrDavisHonors https://t.co/tctIDKMMrN"
1335825786096418816,1,"#RDIF and @heteroofficial, to produce in #India over 100 million doses per year of the world’s first registered vaccine against the novel #coronavirus infection #COVID19  @sputnikvaccine @rdif_press   https://t.co/igZ98ubmWu"
1342220011977334784,0,I still think they should nut in the COVID-19 vaccine as a prank
1325696797117911040,0,yea they arent wasting any time they r pushing and having their shills convince u that the biggest ever perpetrated didnt happen ... and as to this vaccine ... mfker u come at me and u better b right with Jesus ... https://t.co/3J9D97u1VD
1325777526367588353,0,@talkRADIO Bullshit!!   Every animal trial since 2014 with any coronavirus vaccine showed the animals to build immunity. Then exposed to the live virus they all died.   BUILD YOUR IMMUNE SYSTEM!!!  DO NOT TAKE THIS VACCINE FOR COVID. I BEG YOU!!! 💡🌍🙏
1329081378072190993,0,That coronavirus vaccine came through like a meteor.
1325684180483600384,1,"Moderna on track to report late-stage COVID-19 vaccine data next month: The vaccine is currently being tested in a large human trial, and Moderna was in talks with a WHO-led group for distribution. https://t.co/CJGuw7rDzj JPost https://t.co/QPAhjvDm76"
1325854108545404928,1,Pretty sure covid-19 came out in 2019 🤣 also Biden hasn't done anything to help a vaccine. https://t.co/MUn8VeC3KN
1344240502204469250,1,Am I understanding this correctly? The Pfizer vaccine 2 of them (21 days apart) after which you get 95% immunity .... the Oxford vaccine 2 of them (3 months apart) after which you get 62% immunity ... #Pfizervaccine #oxfordvaccine #COVID19 #vaccination #Britain #Confused https://t.co/f1P56CRP0Q
1333938257189433344,2,"@JerVikes2389 @cnnbrk Good I'm talking you covid-19 vaccine, tell your family and friends so my Family and friends can take theirs."
1326041899644284928,2,".@pfizer has said that early studies show their #COVID19 #vaccine is 90% effective after two doses, having been tested on 43,000 volunteers. What amazing news! Let us know your thoughts! #CovidVaccine  https://t.co/kzGnvrsH7Y"
1346300604075937796,2,Georgia let's do our part and obey the guidelines to protect yourself and others. #CovidVaccine will be available to us soon for now let's protect ourselves and others 😷🇺🇸🙏 https://t.co/BJuxdOgctF
1345039988476563458,1,(The Sun):Doctors #WILL give second Covid vaccine to elderly patients after Chris Whitty warns of shortages : DOCTORS have vowed to give a second dose of the coronavirus vaccine to elderly patients despite England’s chief medical .. https://t.co/FhjVsMdUeS https://t.co/BAQPd2kWS4
1325770396424081410,0,Yeah good luck getting me to have a vaccine after less than five years development and testing. What could possibly go wrong? https://t.co/K2u2FD0dLr
1325881783846625282,2,I stopped vaccines long ago but this is good news for those who choose to vaccinate https://t.co/ZrLPoJFYzR
1336232926288236544,2,"It’s hard not to feel emotional.   This moment is a triumph for science, for human ingenuity, for Margaret, for our NHS workers, for the scared, and for hope. We are winning against #COVID19 with vaccines.  The end is in sight. https://t.co/c89R1qDQA8"
1325676064572465154,0,"@Lithicarb @ellymelly Smallpox mortality rates was 30%. Balance that with years of data regarding the vaccine &amp; most people would chose the vaccine... but it should still be a choice. Coronavirus mortality estimated at 0.03% - vaccines will be ad hoc &amp; ineffective, at best, My choice is, ""no thanks!"""
1325987357162672128,2,"the comments under this tweet are terrifying, I’ve reached the conclusion that even when we do get a vaccine, America isn’t out of the woods. PEOPLE WON’T TAKE IT https://t.co/JvFdyEUQ8b"
1328594181925851136,1,"Stability of #Moderna's #Covid19 vaccine could ease distribution challenges. The vaccine is stable for up to six months at a temperature of minus 20 degrees Celsius (-4 F), about home freezer levels, when shipped and stored.  https://t.co/2Bw1hDcQZG   #coldchain #modernavaccine"
1325923605474140161,0,"@debrakidd @MrsVardy1 COVID-19 is a completely new virus, hence why it was so badly dealt with in the beginning. We knew nothing about the virus and granted now we know more, but not enough for a vaccine to be 100% trustworthy. We have no long-term evidence."
1325902552316203008,0,"@gabrielquotes @digby1 @BorisJohnson @pfizer @BioNTech_Group My parents in their 80's dont take flu vaccines, and I agree with them. They are very healthy. I have heard many tales of people falling ill after these vaccines. The novel mRNA vaccine is particularly concerning, as it programs DNA to make covid-19 proteins in your cells!"
1331763750060384257,2,"@swopbehindbars No...more uncomfortable with getting coronavirus and it's side effects...like fever cough tiredness aches/pains diarrhea headache loss of taste/smell, rash to name a few...oh and the biggie death I'll be glad when a vaccine comes"
1334063748634570754,2,@IanLabour ....just a different strain of the flu not included in the vaccine. Hence my statement. Coronavirus is a new phenomenon..... As is the vaccine. #coronavirus #CovidVaccine #COVID19 (2/2).
1325830073098887169,0,"Fuck Pfizer but also please, daddy Pfizer gimmie that sweet sweet COVID vaccine #COVID19"
1339633016294019076,0,"son they made a vaccine for the wrong coronavirus, wtf"
1325914405712789509,2,Good news... Hopes rise for the end of the pandemic as Pfizer says the vaccine is 90% effective... Finger crossed🤞 #COVID19 #CovidVaccine #Covid_19 #CovidVaccine #Pzifer  https://t.co/j5WSzLm7mq via @WSJ
